datetime,Day,Month,Year,Tmin(C),Tmax(C),Prcp(mm),ET0
2008-03-11,11,3,2008,6.0,25.0,0.0,0.21
2008-03-12,12,3,2008,6.0,25.0,0.0,0.14
2008-03-13,13,3,2008,6.0,25.0,0.0,0.21
2008-03-14,14,3,2008,6.0,22.500000000000004,0.0,0.13
2008-03-15,15,3,2008,6.0,7.887323943661973,0.0,0.07
2008-03-16,16,3,2008,6.0,25.0,0.0,0.17
2008-03-17,17,3,2008,6.0,25.0,0.0,0.14
2008-03-18,18,3,2008,6.0,25.0,0.0,0.23
2008-03-19,19,3,2008,6.0,25.0,0.0,0.19
2008-03-20,20,3,2008,6.0,11.792957746478875,0.0,0.1
2008-03-21,21,3,2008,6.0,14.800000000000002,0.0,0.09
2008-03-22,22,3,2008,6.0,25.0,0.0,0.15
2008-03-23,23,3,2008,6.0,25.0,0.0,0.24
2008-03-24,24,3,2008,6.0,25.0,0.0,0.25
2008-03-25,25,3,2008,6.0,25.0,0.0,0.22
2008-03-26,26,3,2008,6.0,11.401408450704228,0.0,0.11
2008-03-27,27,3,2008,6.0,25.0,0.0,0.28
2008-03-28,28,3,2008,6.0,7.192957746478875,0.0,0.09
2008-03-29,29,3,2008,6.0,25.0,0.0,0.17
2008-03-30,30,3,2008,6.0,25.0,0.0,0.25
2008-03-31,31,3,2008,6.0,25.0,0.0,0.28
2008-04-01,1,4,2008,6.0,23.40704225352113,0.0,0.18
2008-04-02,2,4,2008,6.0,25.0,0.0,0.47000000000000003
2008-04-03,3,4,2008,6.0,25.0,0.0,0.42
2008-04-04,4,4,2008,6.0,25.0,0.0,0.19
2008-04-05,5,4,2008,6.0,20.211267605633807,0.0,0.15
2008-04-06,6,4,2008,6.0,24.287323943661974,0.0,0.2
2008-04-07,7,4,2008,6.0,25.0,0.0,0.55
2008-04-08,8,4,2008,6.0,25.0,0.0,0.66
2008-04-09,9,4,2008,6.0,25.0,0.0,0.77
2008-04-10,10,4,2008,6.0,22.216901408450706,0.0,0.78
2008-04-11,11,4,2008,6.0,25.0,0.0,0.43
2008-04-12,12,4,2008,6.0,23.439436619718315,0.0,0.18
2008-04-13,13,4,2008,6.0,25.0,0.0,0.37
2008-04-14,14,4,2008,6.0,25.0,0.0,0.38
2008-04-15,15,4,2008,6.0,25.0,0.0,0.46
2008-04-16,16,4,2008,6.0,25.0,0.0,0.5
2008-04-17,17,4,2008,6.0,25.0,0.0,0.55
2008-04-18,18,4,2008,7.1,25.0,0.0,0.49
2008-04-19,19,4,2008,7.4,25.0,0.0,0.67
2008-04-20,20,4,2008,6.0,25.0,0.0,0.53
2008-04-21,21,4,2008,6.0,25.0,0.0,0.4
2008-04-22,22,4,2008,6.0,25.0,0.0,0.51
2008-04-23,23,4,2008,6.0,25.0,0.0,0.56
2008-04-24,24,4,2008,6.0,25.0,0.0,0.26
2008-04-25,25,4,2008,6.0,25.0,0.0,0.49
2008-04-26,26,4,2008,6.0,25.0,0.0,0.42
2008-04-27,27,4,2008,6.0,25.0,0.0,0.56
2008-04-28,28,4,2008,6.0,25.0,0.0,0.59
2008-04-29,29,4,2008,6.3,17.391549295774652,0.0,0.23
2008-04-30,30,4,2008,6.0,25.0,0.0,0.61
2008-05-01,1,5,2008,6.0,25.0,0.0,0.6
2008-05-02,2,5,2008,6.0,25.0,0.0,0.64
2008-05-03,3,5,2008,6.0,25.0,0.0,0.35
2008-05-04,4,5,2008,6.0,25.0,0.0,0.27
2008-05-05,5,5,2008,6.8,25.0,0.0,0.27
2008-05-06,6,5,2008,8.0,25.0,0.0,0.64
2008-05-07,7,5,2008,8.1,25.0,0.0,0.72
2008-05-08,8,5,2008,7.9,17.07605633802817,0.0,0.23
2008-05-09,9,5,2008,8.5,25.0,0.0,0.65
2008-05-10,10,5,2008,6.0,20.039436619718312,0.0,0.26
2008-05-11,11,5,2008,6.0,25.0,0.0,0.48
2008-05-12,12,5,2008,6.0,25.0,0.0,0.68
2008-05-13,13,5,2008,6.0,25.0,0.0,0.73
2008-05-14,14,5,2008,6.0,25.0,0.0,0.88
2008-05-15,15,5,2008,6.370422535211268,25.0,0.0,0.88
2008-05-16,16,5,2008,7.170422535211268,25.0,0.0,0.8500000000000001
2008-05-17,17,5,2008,7.2,25.0,0.0,0.28
2008-05-18,18,5,2008,8.070422535211268,25.0,0.0,0.79
2008-05-19,19,5,2008,7.8,25.0,0.0,0.67
2008-05-20,20,5,2008,7.0,25.0,0.0,0.97
2008-05-21,21,5,2008,6.1,25.0,0.0,0.53
2008-05-22,22,5,2008,7.2,25.0,0.0,0.55
2008-05-23,23,5,2008,6.9,25.0,0.0,0.68
2008-05-24,24,5,2008,7.370422535211268,25.0,0.0,0.92
2008-05-25,25,5,2008,6.170422535211268,25.0,0.0,1.51
2008-05-26,26,5,2008,9.4,25.0,0.0,1.96
2008-05-27,27,5,2008,10.0,25.0,0.0,0.81
2008-05-28,28,5,2008,9.1,25.0,0.0,3.45
2008-05-29,29,5,2008,8.6,25.0,0.0,0.81
2008-05-30,30,5,2008,8.4,25.0,0.0,0.8
2008-05-31,31,5,2008,7.1,25.0,0.0,0.43
2008-06-01,1,6,2008,10.2,25.0,0.0,0.48000000000000004
2008-06-02,2,6,2008,10.470422535211268,25.0,0.0,0.8300000000000001
2008-06-03,3,6,2008,9.840845070422535,25.0,0.0,0.8200000000000001
2008-06-04,4,6,2008,10.3,25.0,0.0,0.41000000000000003
2008-06-05,5,6,2008,11.9,25.0,0.0,0.68
2008-06-06,6,6,2008,8.9,25.0,0.0,0.47000000000000003
2008-06-07,7,6,2008,8.470422535211268,25.0,0.0,0.47000000000000003
2008-06-08,8,6,2008,9.8,25.0,0.0,0.76
2008-06-09,9,6,2008,12.2,25.0,0.0,1.07
2008-06-10,10,6,2008,10.370422535211269,25.0,0.0,0.58
2008-06-11,11,6,2008,10.8,25.0,0.0,0.74
2008-06-12,12,6,2008,14.1,25.0,0.0,0.99
2008-06-13,13,6,2008,13.411267605633801,25.0,0.0,0.99
2008-06-14,14,6,2008,11.4,25.0,0.0,0.98
2008-06-15,15,6,2008,10.940845070422537,25.0,0.0,0.7
2008-06-16,16,6,2008,11.3,25.0,0.0,0.61
2008-06-17,17,6,2008,9.370422535211269,25.0,0.0,0.38
2008-06-18,18,6,2008,11.4,25.0,0.0,0.73
2008-06-19,19,6,2008,10.570422535211268,25.0,0.0,0.86
2008-06-20,20,6,2008,9.570422535211268,25.0,0.0,0.59
2008-06-21,21,6,2008,10.8,25.0,0.0,0.56
2008-06-22,22,6,2008,11.070422535211268,25.0,0.0,0.59
2008-06-23,23,6,2008,13.7,25.0,0.0,0.56
2008-06-24,24,6,2008,13.1,25.0,0.0,0.58
2008-06-25,25,6,2008,13.1,25.0,0.0,1.03
2008-06-26,26,6,2008,13.7,25.0,0.0,0.98
2008-06-27,27,6,2008,14.3,25.0,0.0,0.65
2008-06-28,28,6,2008,13.6,25.0,0.0,0.53
2008-06-29,29,6,2008,13.4,25.0,0.0,0.44
2008-06-30,30,6,2008,14.6,25.0,0.0,0.49
2008-07-01,1,7,2008,15.1,25.0,0.0,9.76
2008-07-02,2,7,2008,15.1,25.0,0.0,2.0900000000000003
2008-07-03,3,7,2008,15.3,25.0,0.0,2.66
2008-07-04,4,7,2008,14.4,25.0,0.0,1.0899999999999999
2008-07-05,5,7,2008,12.8,25.0,0.0,1.29
2008-07-06,6,7,2008,13.270422535211267,25.0,0.0,0.88
2008-07-07,7,7,2008,14.2,25.0,0.0,0.77
2008-07-08,8,7,2008,14.970422535211268,25.0,0.0,0.9299999999999999
2008-07-09,9,7,2008,16.4,25.0,0.0,0.97
2008-07-10,10,7,2008,16.940845070422537,25.0,0.0,0.55
2008-07-11,11,7,2008,15.5,25.0,0.0,1.41
2008-07-12,12,7,2008,13.970422535211268,25.0,0.0,1.36
2008-07-13,13,7,2008,13.8,25.0,0.0,0.92
2008-07-14,14,7,2008,16.2,25.0,0.0,0.57
2008-07-15,15,7,2008,15.970422535211268,25.0,0.0,0.83
2008-07-16,16,7,2008,14.370422535211269,25.0,0.0,1.24
2008-07-17,17,7,2008,15.2,25.0,0.0,0.9700000000000001
2008-07-18,18,7,2008,14.970422535211268,25.0,0.0,0.79
2008-07-19,19,7,2008,16.6,25.0,0.0,0.67
2008-07-20,20,7,2008,16.67042253521127,25.0,0.0,0.72
2008-07-21,21,7,2008,17.070422535211268,25.0,0.0,0.49
2008-07-22,22,7,2008,17.2,25.0,0.0,0.64
2008-07-23,23,7,2008,16.4,25.0,0.0,0.82
2008-07-24,24,7,2008,18.1,25.0,0.0,1.0
2008-07-25,25,7,2008,18.5,25.0,0.0,0.6900000000000001
2008-07-26,26,7,2008,16.0,25.0,0.0,0.77
2008-07-27,27,7,2008,15.7,25.0,0.0,1.05
2008-07-28,28,7,2008,16.0,25.0,0.0,0.92
2008-07-29,29,7,2008,16.0,25.0,0.0,0.98
2008-07-30,30,7,2008,16.7,25.0,0.0,1.1199999999999999
2008-07-31,31,7,2008,15.8,25.0,0.0,1.01
2008-08-01,1,8,2008,16.9,25.0,0.0,0.59
2008-08-02,2,8,2008,17.3,25.0,0.0,0.73
2008-08-03,3,8,2008,17.0,25.0,0.0,0.46
2008-08-04,4,8,2008,16.3,25.0,0.0,0.59
2008-08-05,5,8,2008,15.2,25.0,0.0,0.58
2008-08-06,6,8,2008,13.4,25.0,0.0,0.7000000000000001
2008-08-07,7,8,2008,13.6,25.0,0.0,0.67
2008-08-08,8,8,2008,14.1,25.0,0.0,0.64
2008-08-09,9,8,2008,14.1,25.0,0.0,0.7
2008-08-10,10,8,2008,12.5,25.0,0.0,0.65
2008-08-11,11,8,2008,13.1,25.0,0.0,0.46
2008-08-12,12,8,2008,15.4,25.0,0.0,0.38
2008-08-13,13,8,2008,14.2,25.0,0.0,0.72
2008-08-14,14,8,2008,13.7,25.0,0.0,0.32
2008-08-15,15,8,2008,14.1,25.0,0.0,0.6
2008-08-16,16,8,2008,15.6,25.0,0.0,0.39
2008-08-17,17,8,2008,15.3,25.0,0.0,0.91
2008-08-18,18,8,2008,15.5,25.0,0.0,0.86
2008-08-19,19,8,2008,14.3,25.0,0.0,0.39
2008-08-20,20,8,2008,13.7,25.0,0.0,0.85
2008-08-21,21,8,2008,14.4,25.0,0.0,0.85
2008-08-22,22,8,2008,14.5,25.0,0.0,0.88
2008-08-23,23,8,2008,14.3,25.0,0.0,0.85
2008-08-24,24,8,2008,13.5,25.0,0.0,0.75
2008-08-25,25,8,2008,15.9,25.0,0.0,0.52
2008-08-26,26,8,2008,14.7,25.0,0.0,0.69
2008-08-27,27,8,2008,14.5,25.0,0.0,0.81
2008-08-28,28,8,2008,15.7,25.0,0.0,0.6
2008-08-29,29,8,2008,15.570422535211268,25.0,0.0,0.45
2008-08-30,30,8,2008,15.1,25.0,0.0,0.5700000000000001
2008-08-31,31,8,2008,14.7,25.0,0.0,2.0500000000000003
2008-09-01,1,9,2008,15.470422535211268,25.0,0.0,1.17
2008-09-02,2,9,2008,15.3,25.0,0.0,1.31
2008-09-03,3,9,2008,14.8,25.0,0.0,0.65
2008-09-04,4,9,2008,14.5,25.0,0.0,0.99
2008-09-05,5,9,2008,14.5,25.0,0.0,0.83
2008-09-06,6,9,2008,15.8,25.0,0.0,0.46
2008-09-07,7,9,2008,17.0,25.0,0.0,0.55
2008-09-08,8,9,2008,14.0,25.0,0.0,0.96
2008-09-09,9,9,2008,14.5,25.0,0.0,0.82
2008-09-10,10,9,2008,12.8,25.0,0.0,0.8200000000000001
2008-09-11,11,9,2008,10.970422535211268,25.0,0.0,0.81
2008-09-12,12,9,2008,11.3,25.0,0.0,0.59
2008-09-13,13,9,2008,13.8,22.001408450704226,0.0,0.32
2008-09-14,14,9,2008,14.0,25.0,0.0,0.48
2008-09-15,15,9,2008,16.3,25.0,0.0,0.5700000000000001
2008-09-16,16,9,2008,13.0,25.0,0.0,0.68
2008-09-17,17,9,2008,11.7,25.0,0.0,0.72
2008-09-18,18,9,2008,11.1,25.0,0.0,0.44
2008-09-19,19,9,2008,8.7,25.0,0.0,0.6
2008-09-20,20,9,2008,9.5,25.0,0.0,0.59
2008-09-21,21,9,2008,10.0,25.0,0.0,0.6
2008-09-22,22,9,2008,10.8,25.0,0.0,0.56
2008-09-23,23,9,2008,9.1,25.0,0.0,0.6
2008-09-24,24,9,2008,8.7,25.0,0.0,0.61
2008-09-25,25,9,2008,9.5,25.0,0.0,0.5700000000000001
2008-09-26,26,9,2008,11.6,25.0,0.0,0.48000000000000004
2008-09-27,27,9,2008,15.5,25.0,0.0,0.32
2008-09-28,28,9,2008,15.9,23.645070422535213,0.0,0.26
2008-09-29,29,9,2008,15.0,25.0,0.0,0.49
2008-09-30,30,9,2008,11.8,25.0,0.0,0.49
2008-10-01,1,10,2008,10.8,25.0,0.0,0.35
2008-10-02,2,10,2008,12.6,25.0,0.0,0.35000000000000003
2008-10-03,3,10,2008,11.2,25.0,0.0,0.47000000000000003
2008-10-04,4,10,2008,10.9,25.0,0.0,0.5
2008-10-05,5,10,2008,9.6,25.0,0.0,0.48000000000000004
2008-10-06,6,10,2008,8.9,25.0,0.0,0.39
2008-10-07,7,10,2008,8.3,25.0,0.0,0.38
2008-10-08,8,10,2008,9.5,25.0,0.0,0.5
2008-10-09,9,10,2008,10.7,21.505633802816902,0.0,0.26
2008-10-10,10,10,2008,12.8,25.0,0.0,0.52
2008-10-11,11,10,2008,11.5,25.0,0.0,0.48000000000000004
2008-10-12,12,10,2008,10.2,25.0,0.0,0.45
2008-10-13,13,10,2008,9.2,25.0,0.0,0.33
2008-10-14,14,10,2008,7.4,25.0,0.0,0.42
2008-10-15,15,10,2008,9.9,25.0,0.0,0.44
2008-10-16,16,10,2008,9.2,24.66338028169014,0.0,0.27
2008-10-17,17,10,2008,8.4,25.0,0.0,0.35
2008-10-18,18,10,2008,6.011267605633803,25.0,0.0,0.3
2008-10-19,19,10,2008,6.0,23.871830985915494,0.0,0.21
2008-10-20,20,10,2008,6.470422535211268,25.0,0.0,0.23
2008-10-21,21,10,2008,6.9,25.0,0.0,2.67
2008-10-22,22,10,2008,6.0,21.40985915492958,0.0,0.69
2008-10-23,23,10,2008,6.0,25.0,0.0,0.46
2008-10-24,24,10,2008,6.0,25.0,0.0,0.5800000000000001
2008-10-25,25,10,2008,6.9,25.0,0.0,0.45
2008-10-26,26,10,2008,10.7,25.0,0.0,0.35000000000000003
2008-10-27,27,10,2008,11.870422535211269,25.0,0.0,0.43
2008-10-28,28,10,2008,12.4,25.0,0.0,0.34
2008-10-29,29,10,2008,6.8,25.0,0.0,0.33
2008-10-30,30,10,2008,6.0,24.101408450704227,0.0,0.25
2008-10-31,31,10,2008,6.0,25.0,0.0,0.22
2008-11-01,1,11,2008,6.0,25.0,0.0,0.37
2008-11-02,2,11,2008,6.0,25.0,0.0,0.2
2008-11-03,3,11,2008,6.0,25.0,0.0,0.25
2008-11-04,4,11,2008,8.1,25.0,0.0,0.38
2008-11-05,5,11,2008,9.0,25.0,0.0,0.41
2008-11-06,6,11,2008,11.1,25.0,0.0,0.29000000000000004
2008-11-07,7,11,2008,12.4,20.623943661971833,0.0,0.26
2008-11-08,8,11,2008,11.7,23.711267605633804,0.0,0.31
2008-11-09,9,11,2008,10.4,25.0,0.0,0.3
2008-11-10,10,11,2008,8.7,25.0,0.0,0.35000000000000003
2008-11-11,11,11,2008,6.0,25.0,0.0,0.24000000000000002
2008-11-12,12,11,2008,6.0,25.0,0.0,0.16
2008-11-13,13,11,2008,6.0,25.0,0.0,0.19
2008-11-14,14,11,2008,7.5,20.766197183098594,0.0,0.28
2008-11-15,15,11,2008,11.6,20.43943661971831,0.0,0.27
2008-11-16,16,11,2008,8.2,18.495774647887323,0.0,0.24
2008-11-17,17,11,2008,6.0,25.0,0.0,0.24
2008-11-18,18,11,2008,6.0,25.0,0.0,0.14
2008-11-19,19,11,2008,6.0,10.560563380281693,0.0,0.08
2008-11-20,20,11,2008,6.0,6.590140845070424,0.0,0.05
2008-11-21,21,11,2008,6.0,16.274647887323944,0.0,0.07
2008-11-22,22,11,2008,6.0,11.319718309859157,0.0,0.05
2008-11-23,23,11,2008,6.0,10.783098591549297,0.0,0.06
2008-11-24,24,11,2008,6.0,25.0,0.0,0.08
2008-11-25,25,11,2008,6.0,17.464788732394368,0.0,0.16
2008-11-26,26,11,2008,6.0,12.995774647887323,0.0,0.17
2008-11-27,27,11,2008,6.0,25.0,0.0,0.11
2008-11-28,28,11,2008,6.0,25.0,0.0,0.14
2008-11-29,29,11,2008,6.0,25.0,0.0,0.18
2008-11-30,30,11,2008,6.0,25.0,0.0,0.09
2008-12-01,1,12,2008,6.0,23.490140845070428,0.0,0.22
2008-12-02,2,12,2008,6.7,25.0,0.0,0.27
2008-12-03,3,12,2008,6.0,25.0,0.0,0.17
2008-12-04,4,12,2008,6.0,25.0,0.0,0.19
2008-12-05,5,12,2008,6.0,19.708450704225356,0.0,0.13
2008-12-06,6,12,2008,6.0,22.51267605633803,0.0,0.07
2008-12-07,7,12,2008,6.0,9.466197183098593,0.0,0.06
2008-12-08,8,12,2008,6.0,6.0,0.0,0.01
2008-12-09,9,12,2008,6.0,8.7,0.0,0.06
2008-12-10,10,12,2008,7.7,22.247887323943665,0.0,0.23
2008-12-11,11,12,2008,6.0,6.7,0.0,0.02
2008-12-12,12,12,2008,6.0,19.326760563380283,0.0,0.2
2008-12-13,13,12,2008,6.0,6.0,0.0,0.27
2008-12-14,14,12,2008,6.0,23.66338028169015,0.0,0.68
2008-12-15,15,12,2008,6.0,19.384507042253524,0.0,0.72
2008-12-16,16,12,2008,6.0,11.9,0.0,0.13
2008-12-17,17,12,2008,6.0,6.0,0.0,0.01
2008-12-18,18,12,2008,6.0,13.707042253521129,0.0,0.24
2008-12-19,19,12,2008,6.0,11.06197183098592,0.0,0.13999999999999999
2008-12-20,20,12,2008,6.0,7.198591549295777,0.0,0.09
2008-12-21,21,12,2008,6.0,9.411267605633807,0.0,0.12
2008-12-22,22,12,2008,6.0,6.0,0.0,0.060000000000000005
2008-12-23,23,12,2008,6.0,16.66478873239437,0.0,0.09
2008-12-24,24,12,2008,6.0,8.9,0.0,0.12
2008-12-25,25,12,2008,6.0,25.0,0.0,0.44
2008-12-26,26,12,2008,6.0,23.628169014084513,0.0,0.18
2008-12-27,27,12,2008,6.0,6.2,0.0,0.02
2008-12-28,28,12,2008,6.5,15.390140845070423,0.0,0.24000000000000002
2008-12-29,29,12,2008,6.0,25.0,0.0,0.36
2008-12-30,30,12,2008,6.0,12.63098591549296,0.0,0.07
2008-12-31,31,12,2008,6.0,6.0,0.0,0.02
2009-01-01,1,1,2009,6.0,6.0,0.0,0.02
2009-01-02,2,1,2009,6.0,18.336619718309862,0.0,0.13999999999999999
2009-01-03,3,1,2009,6.0,9.345070422535214,0.0,0.07
2009-01-04,4,1,2009,6.0,6.0,0.0,0.02
2009-01-05,5,1,2009,6.0,6.164788732394367,0.0,0.04
2009-01-06,6,1,2009,6.0,25.0,0.0,0.22
2009-01-07,7,1,2009,6.0,6.6,0.0,0.04
2009-01-08,8,1,2009,6.0,14.140845070422538,0.0,0.25
2009-01-09,9,1,2009,6.0,9.569014084507042,0.0,0.12
2009-01-10,10,1,2009,6.0,20.177464788732394,0.0,0.14
2009-01-11,11,1,2009,6.0,6.0,0.0,0.02
2009-01-12,12,1,2009,6.0,6.0,0.0,0.030000000000000002
2009-01-13,13,1,2009,6.0,11.066197183098593,0.0,0.09
2009-01-14,14,1,2009,6.0,13.488732394366199,0.0,0.1
2009-01-15,15,1,2009,6.0,10.792957746478876,0.0,0.12
2009-01-16,16,1,2009,6.0,6.0,0.0,0.06
2009-01-17,17,1,2009,6.0,15.200000000000003,0.0,0.1
2009-01-18,18,1,2009,6.0,6.921126760563382,0.0,0.13
2009-01-19,19,1,2009,6.0,22.235211267605635,0.0,0.5599999999999999
2009-01-20,20,1,2009,6.0,12.857746478873242,0.0,0.43
2009-01-21,21,1,2009,6.0,9.053521126760568,0.0,0.45
2009-01-22,22,1,2009,6.0,15.488732394366199,0.0,1.2
2009-01-23,23,1,2009,6.0,25.0,0.0,0.07
2009-01-24,24,1,2009,6.0,17.090140845070426,0.0,0.1
2009-01-25,25,1,2009,6.0,23.85633802816902,0.0,0.04
2009-01-26,26,1,2009,6.0,17.39859154929578,0.0,0.05
2009-01-27,27,1,2009,6.0,16.604225352112678,0.0,0.05
2009-01-28,28,1,2009,6.0,6.359154929577466,0.0,0.03
2009-01-29,29,1,2009,6.0,25.0,0.0,0.15
2009-01-30,30,1,2009,6.0,25.0,0.0,0.12
2009-01-31,31,1,2009,6.0,16.15915492957747,0.0,0.07
2009-02-01,1,2,2009,6.0,11.240845070422537,0.0,0.05
2009-02-02,2,2,2009,6.0,25.0,0.0,0.15
2009-02-03,3,2,2009,6.0,6.0,0.0,0.03
2009-02-04,4,2,2009,6.0,10.350704225352114,0.0,0.04
2009-02-05,5,2,2009,6.0,22.611267605633813,0.0,0.06
2009-02-06,6,2,2009,6.0,25.0,0.0,0.08
2009-02-07,7,2,2009,6.0,25.0,0.0,0.1
2009-02-08,8,2,2009,6.0,25.0,0.0,0.12000000000000001
2009-02-09,9,2,2009,6.0,25.0,0.0,0.1
2009-02-10,10,2,2009,6.0,25.0,0.0,0.08
2009-02-11,11,2,2009,6.0,15.147887323943664,0.0,0.09
2009-02-12,12,2,2009,6.0,10.711267605633804,0.0,0.09
2009-02-13,13,2,2009,6.0,25.0,0.0,0.09
2009-02-14,14,2,2009,6.0,11.988732394366199,0.0,0.09
2009-02-15,15,2,2009,6.0,25.0,0.0,0.14
2009-02-16,16,2,2009,6.0,25.0,0.0,0.13
2009-02-17,17,2,2009,6.0,25.0,0.0,0.17
2009-02-18,18,2,2009,6.0,25.0,0.0,0.16
2009-02-19,19,2,2009,6.0,6.781690140845071,0.0,0.05
2009-02-20,20,2,2009,6.0,16.860563380281693,0.0,0.09
2009-02-21,21,2,2009,6.0,23.932394366197187,0.0,0.11
2009-02-22,22,2,2009,6.0,25.0,0.0,0.14
2009-02-23,23,2,2009,6.0,13.20140845070423,0.0,0.09
2009-02-24,24,2,2009,6.0,15.594366197183103,0.0,0.1
2009-02-25,25,2,2009,6.0,25.0,0.0,0.17
2009-02-26,26,2,2009,6.0,25.0,0.0,0.15
2009-02-27,27,2,2009,6.0,25.0,0.0,0.33
2009-02-28,28,2,2009,6.0,12.992957746478874,0.0,0.2
2009-03-01,1,3,2009,6.0,15.661971830985916,0.0,0.08
2009-03-02,2,3,2009,6.0,13.53380281690141,0.0,0.11
2009-03-03,3,3,2009,6.0,10.808450704225354,0.0,0.13
2009-03-04,4,3,2009,6.0,25.0,0.0,0.16
2009-03-05,5,3,2009,6.0,25.0,0.0,0.3
2009-03-06,6,3,2009,6.0,8.469014084507045,0.0,0.16
2009-03-07,7,3,2009,6.0,25.0,0.0,0.87
2009-03-08,8,3,2009,6.0,25.0,0.0,0.17
2009-03-09,9,3,2009,6.0,25.0,0.0,1.16
2009-03-10,10,3,2009,6.0,25.0,0.0,0.25
2009-03-11,11,3,2009,6.0,11.977464788732398,0.0,0.09
2009-03-12,12,3,2009,6.0,25.0,0.0,0.24
2009-03-13,13,3,2009,6.0,25.0,0.0,0.15
2009-03-14,14,3,2009,6.0,25.0,0.0,0.19
2009-03-15,15,3,2009,6.0,25.0,0.0,0.29
2009-03-16,16,3,2009,6.0,25.0,0.0,0.22
2009-03-17,17,3,2009,6.0,25.0,0.0,0.25
2009-03-18,18,3,2009,6.0,25.0,0.0,0.27
2009-03-19,19,3,2009,6.0,12.657746478873241,0.0,0.09
2009-03-20,20,3,2009,6.0,25.0,0.0,0.19
2009-03-21,21,3,2009,6.0,25.0,0.0,0.25
2009-03-22,22,3,2009,6.0,25.0,0.0,0.17
2009-03-23,23,3,2009,6.0,25.0,0.0,0.22
2009-03-24,24,3,2009,6.0,25.0,0.0,0.11
2009-03-25,25,3,2009,6.0,25.0,0.0,0.3
2009-03-26,26,3,2009,6.0,25.0,0.0,0.31
2009-03-27,27,3,2009,6.0,25.0,0.0,0.17
2009-03-28,28,3,2009,6.0,25.0,0.0,0.26
2009-03-29,29,3,2009,6.0,25.0,0.0,0.16
2009-03-30,30,3,2009,6.0,19.381690140845073,0.0,0.12
2009-03-31,31,3,2009,6.0,20.242253521126763,0.0,0.13
2009-04-01,1,4,2009,6.0,25.0,0.0,0.3
2009-04-02,2,4,2009,6.0,17.742253521126763,0.0,0.13
2009-04-03,3,4,2009,6.0,25.0,0.0,0.23
2009-04-04,4,4,2009,6.0,25.0,0.0,0.41000000000000003
2009-04-05,5,4,2009,6.0,25.0,0.0,0.18
2009-04-06,6,4,2009,6.0,25.0,0.0,0.49
2009-04-07,7,4,2009,6.0,25.0,0.0,0.37
2009-04-08,8,4,2009,6.0,25.0,0.0,0.47000000000000003
2009-04-09,9,4,2009,6.0,25.0,0.0,0.66
2009-04-10,10,4,2009,6.0,25.0,0.0,0.8300000000000001
2009-04-11,11,4,2009,6.0,12.546478873239437,0.0,0.2
2009-04-12,12,4,2009,6.0,17.918309859154935,0.0,0.1
2009-04-13,13,4,2009,6.0,25.0,0.0,0.23
2009-04-14,14,4,2009,6.0,25.0,0.0,0.4
2009-04-15,15,4,2009,6.0,25.0,0.0,0.46
2009-04-16,16,4,2009,6.0,25.0,0.0,0.42
2009-04-17,17,4,2009,6.0,25.0,0.0,0.47
2009-04-18,18,4,2009,6.0,25.0,0.0,0.54
2009-04-19,19,4,2009,6.0,25.0,0.0,0.45
2009-04-20,20,4,2009,6.0,25.0,0.0,0.46
2009-04-21,21,4,2009,6.0,11.671830985915495,0.0,0.16
2009-04-22,22,4,2009,9.6,18.280281690140846,0.0,0.24000000000000002
2009-04-23,23,4,2009,6.5,25.0,0.0,0.54
2009-04-24,24,4,2009,6.4,25.0,0.0,0.62
2009-04-25,25,4,2009,6.0,25.0,0.0,0.61
2009-04-26,26,4,2009,8.0,25.0,0.0,0.71
2009-04-27,27,4,2009,6.0,25.0,0.0,0.44
2009-04-28,28,4,2009,6.5,25.0,0.0,0.75
2009-04-29,29,4,2009,6.9,25.0,0.0,0.67
2009-04-30,30,4,2009,6.0,25.0,0.0,0.64
2009-05-01,1,5,2009,6.9,24.484507042253522,0.0,0.26
2009-05-02,2,5,2009,7.6,22.64929577464789,0.0,0.29000000000000004
2009-05-03,3,5,2009,6.2,25.0,0.0,0.36
2009-05-04,4,5,2009,6.7,25.0,0.0,0.55
2009-05-05,5,5,2009,6.0,25.0,0.0,0.24000000000000002
2009-05-06,6,5,2009,6.4,24.033802816901414,0.0,0.29
2009-05-07,7,5,2009,6.0,22.164788732394367,0.0,0.27
2009-05-08,8,5,2009,7.8,25.0,0.0,0.4
2009-05-09,9,5,2009,7.2,25.0,0.0,0.34
2009-05-10,10,5,2009,9.3,25.0,0.0,0.5
2009-05-11,11,5,2009,6.7,25.0,0.0,0.39
2009-05-12,12,5,2009,6.5,25.0,0.0,0.44
2009-05-13,13,5,2009,6.0,25.0,0.0,0.71
2009-05-14,14,5,2009,6.070422535211268,25.0,0.0,0.74
2009-05-15,15,5,2009,8.9,25.0,0.0,0.34
2009-05-16,16,5,2009,8.5,25.0,0.0,0.66
2009-05-17,17,5,2009,9.2,24.60985915492958,0.0,0.33
2009-05-18,18,5,2009,7.0,25.0,0.0,0.3
2009-05-19,19,5,2009,6.0,25.0,0.0,0.68
2009-05-20,20,5,2009,7.2,25.0,0.0,0.8200000000000001
2009-05-21,21,5,2009,9.4,25.0,0.0,1.18
2009-05-22,22,5,2009,13.7,25.0,0.0,1.4
2009-05-23,23,5,2009,10.1,25.0,0.0,1.05
2009-05-24,24,5,2009,9.1,25.0,0.0,0.38
